latitude,longitude,acq_date,acq_time,satellite,instrument,frp,daynight,confidence,datetime_utc,datetime_local,local_date,local_time,geometry,county
38.6536,-120.5344,2024-03-15,2143,Aqua,MODIS,10.3,D,70,2024-03-15 21:43:00+00:00,2024-03-15 14:43:00-07:00,2024-03-15,14:43:00,POINT (-120.5344 38.6536),El Dorado
39.7212,-121.9334,2024-03-16,1828,Terra,MODIS,3.8,D,55,2024-03-16 18:28:00+00:00,2024-03-16 11:28:00-07:00,2024-03-16,11:28:00,POINT (-121.9334 39.7212),Butte
40.8899,-120.6794,2024-03-17,2128,Aqua,MODIS,11.2,D,50,2024-03-17 21:28:00+00:00,2024-03-17 14:28:00-07:00,2024-03-17,14:28:00,POINT (-120.6794 40.8899),Lassen
40.8878,-120.6918,2024-03-17,2128,Aqua,MODIS,22.8,D,82,2024-03-17 21:28:00+00:00,2024-03-17 14:28:00-07:00,2024-03-17,14:28:00,POINT (-120.6918 40.8878),Lassen
39.7136,-121.9378,2024-03-18,1811,Terra,MODIS,7.7,D,64,2024-03-18 18:11:00+00:00,2024-03-18 11:11:00-07:00,2024-03-18,11:11:00,POINT (-121.9378 39.7136),Butte
38.6458,-120.5308,2024-03-18,1811,Terra,MODIS,10.4,D,72,2024-03-18 18:11:00+00:00,2024-03-18 11:11:00-07:00,2024-03-18,11:11:00,POINT (-120.5308 38.6458),El Dorado
40.5599,-121.9425,2024-03-19,1851,Terra,MODIS,27.2,D,77,2024-03-19 18:51:00+00:00,2024-03-19 11:51:00-07:00,2024-03-19,11:51:00,POINT (-121.9425 40.5599),Shasta
40.5614,-121.9365,2024-03-19,1851,Terra,MODIS,38.8,D,83,2024-03-19 18:51:00+00:00,2024-03-19 11:51:00-07:00,2024-03-19,11:51:00,POINT (-121.9365 40.5614),Shasta
40.5562,-121.9235,2024-03-19,1851,Terra,MODIS,17.8,D,69,2024-03-19 18:51:00+00:00,2024-03-19 11:51:00-07:00,2024-03-19,11:51:00,POINT (-121.9235 40.5562),Shasta
39.7303,-121.8959,2024-03-19,1851,Terra,MODIS,12.9,D,70,2024-03-19 18:51:00+00:00,2024-03-19 11:51:00-07:00,2024-03-19,11:51:00,POINT (-121.8959 39.7303),Butte
38.6473,-120.5199,2024-03-19,1851,Terra,MODIS,24.5,D,65,2024-03-19 18:51:00+00:00,2024-03-19 11:51:00-07:00,2024-03-19,11:51:00,POINT (-120.5199 38.6473),El Dorado
38.6424,-120.5315,2024-03-19,2112,Aqua,MODIS,22.7,D,61,2024-03-19 21:12:00+00:00,2024-03-19 14:12:00-07:00,2024-03-19,14:12:00,POINT (-120.5315 38.6424),El Dorado
40.5565,-121.9285,2024-03-19,2112,Aqua,MODIS,12.8,D,54,2024-03-19 21:12:00+00:00,2024-03-19 14:12:00-07:00,2024-03-19,14:12:00,POINT (-121.9285 40.5565),Shasta
40.5517,-121.9507,2024-03-19,2112,Aqua,MODIS,32.0,D,74,2024-03-19 21:12:00+00:00,2024-03-19 14:12:00-07:00,2024-03-19,14:12:00,POINT (-121.9507 40.5517),Shasta
39.7254,-121.8941,2024-03-20,1753,Terra,MODIS,35.7,D,75,2024-03-20 17:53:00+00:00,2024-03-20 10:53:00-07:00,2024-03-20,10:53:00,POINT (-121.8941 39.7254),Butte
38.6489,-120.5193,2024-03-20,1754,Terra,MODIS,21.7,D,67,2024-03-20 17:54:00+00:00,2024-03-20 10:54:00-07:00,2024-03-20,10:54:00,POINT (-120.5193 38.6489),El Dorado
38.6414,-120.5278,2024-03-20,1754,Terra,MODIS,21.2,D,56,2024-03-20 17:54:00+00:00,2024-03-20 10:54:00-07:00,2024-03-20,10:54:00,POINT (-120.5278 38.6414),El Dorado
39.7624,-121.9648,2024-03-20,2153,Aqua,MODIS,9.3,D,71,2024-03-20 21:53:00+00:00,2024-03-20 14:53:00-07:00,2024-03-20,14:53:00,POINT (-121.9648 39.7624),Butte
38.6407,-120.5318,2024-03-20,2153,Aqua,MODIS,33.1,D,84,2024-03-20 21:53:00+00:00,2024-03-20 14:53:00-07:00,2024-03-20,14:53:00,POINT (-120.5318 38.6407),El Dorado
40.5575,-121.9408,2024-03-20,2153,Aqua,MODIS,16.6,D,78,2024-03-20 21:53:00+00:00,2024-03-20 14:53:00-07:00,2024-03-20,14:53:00,POINT (-121.9408 40.5575),Shasta
40.5559,-121.9535,2024-03-20,2153,Aqua,MODIS,4.9,D,59,2024-03-20 21:53:00+00:00,2024-03-20 14:53:00-07:00,2024-03-20,14:53:00,POINT (-121.9535 40.5559),Shasta
38.6577,-120.5171,2024-03-21,1834,Terra,MODIS,10.7,D,61,2024-03-21 18:34:00+00:00,2024-03-21 11:34:00-07:00,2024-03-21,11:34:00,POINT (-120.5171 38.6577),El Dorado
40.4833,-122.1034,2024-03-21,1834,Terra,MODIS,4.6,D,59,2024-03-21 18:34:00+00:00,2024-03-21 11:34:00-07:00,2024-03-21,11:34:00,POINT (-122.1034 40.4833),Shasta
40.588,-122.5356,2024-03-21,1834,Terra,MODIS,17.0,D,79,2024-03-21 18:34:00+00:00,2024-03-21 11:34:00-07:00,2024-03-21,11:34:00,POINT (-122.5356 40.588),Shasta
40.5578,-121.9288,2024-03-21,1834,Terra,MODIS,54.4,D,94,2024-03-21 18:34:00+00:00,2024-03-21 11:34:00-07:00,2024-03-21,11:34:00,POINT (-121.9288 40.5578),Shasta
40.5597,-121.941,2024-03-21,1834,Terra,MODIS,86.4,D,99,2024-03-21 18:34:00+00:00,2024-03-21 11:34:00-07:00,2024-03-21,11:34:00,POINT (-121.941 40.5597),Shasta
39.7258,-121.8942,2024-03-21,1834,Terra,MODIS,6.9,D,69,2024-03-21 18:34:00+00:00,2024-03-21 11:34:00-07:00,2024-03-21,11:34:00,POINT (-121.8942 39.7258),Butte
40.5807,-122.5316,2024-03-26,1840,Terra,MODIS,10.8,D,68,2024-03-26 18:40:00+00:00,2024-03-26 11:40:00-07:00,2024-03-26,11:40:00,POINT (-122.5316 40.5807),Shasta
40.5786,-122.519,2024-03-26,1840,Terra,MODIS,5.5,D,51,2024-03-26 18:40:00+00:00,2024-03-26 11:40:00-07:00,2024-03-26,11:40:00,POINT (-122.519 40.5786),Shasta
39.7122,-121.8508,2024-04-02,1829,Terra,MODIS,6.8,D,66,2024-04-02 18:29:00+00:00,2024-04-02 11:29:00-07:00,2024-04-02,11:29:00,POINT (-121.8508 39.7122),Butte
39.7986,-121.5117,2024-04-02,1829,Terra,MODIS,22.5,D,85,2024-04-02 18:29:00+00:00,2024-04-02 11:29:00-07:00,2024-04-02,11:29:00,POINT (-121.5117 39.7986),Butte
39.8057,-121.498,2024-04-02,1829,Terra,MODIS,11.0,D,50,2024-04-02 18:29:00+00:00,2024-04-02 11:29:00-07:00,2024-04-02,11:29:00,POINT (-121.498 39.8057),Butte
39.8075,-121.5096,2024-04-02,1829,Terra,MODIS,65.7,D,97,2024-04-02 18:29:00+00:00,2024-04-02 11:29:00-07:00,2024-04-02,11:29:00,POINT (-121.5096 39.8075),Butte
39.8093,-121.5212,2024-04-02,1829,Terra,MODIS,13.2,D,71,2024-04-02 18:29:00+00:00,2024-04-02 11:29:00-07:00,2024-04-02,11:29:00,POINT (-121.5212 39.8093),Butte
40.5061,-122.5858,2024-04-02,1829,Terra,MODIS,5.0,D,67,2024-04-02 18:29:00+00:00,2024-04-02 11:29:00-07:00,2024-04-02,11:29:00,POINT (-122.5858 40.5061),Shasta
40.4774,-122.1403,2024-04-02,1829,Terra,MODIS,4.1,D,63,2024-04-02 18:29:00+00:00,2024-04-02 11:29:00-07:00,2024-04-02,11:29:00,POINT (-122.1403 40.4774),Shasta
38.6528,-120.5213,2024-04-02,1829,Terra,MODIS,11.2,D,51,2024-04-02 18:29:00+00:00,2024-04-02 11:29:00-07:00,2024-04-02,11:29:00,POINT (-120.5213 38.6528),El Dorado
38.6619,-120.5186,2024-04-02,1829,Terra,MODIS,15.0,D,76,2024-04-02 18:29:00+00:00,2024-04-02 11:29:00-07:00,2024-04-02,11:29:00,POINT (-120.5186 38.6619),El Dorado
39.798,-121.5014,2024-04-02,2058,Aqua,MODIS,109.1,D,70,2024-04-02 20:58:00+00:00,2024-04-02 13:58:00-07:00,2024-04-02,13:58:00,POINT (-121.5014 39.798),Butte
39.7885,-121.5393,2024-04-02,2058,Aqua,MODIS,99.6,D,69,2024-04-02 20:58:00+00:00,2024-04-02 13:58:00-07:00,2024-04-02,13:58:00,POINT (-121.5393 39.7885),Butte
39.7951,-121.505,2024-04-02,2058,Aqua,MODIS,89.0,D,68,2024-04-02 20:58:00+00:00,2024-04-02 13:58:00-07:00,2024-04-02,13:58:00,POINT (-121.505 39.7951),Butte
39.793,-121.5089,2024-04-02,2236,Aqua,MODIS,98.0,D,60,2024-04-02 22:36:00+00:00,2024-04-02 15:36:00-07:00,2024-04-02,15:36:00,POINT (-121.5089 39.793),Butte
39.7919,-121.5574,2024-04-02,2236,Aqua,MODIS,80.0,D,52,2024-04-02 22:36:00+00:00,2024-04-02 15:36:00-07:00,2024-04-02,15:36:00,POINT (-121.5574 39.7919),Butte
39.6824,-121.8749,2024-04-07,1835,Terra,MODIS,12.1,D,74,2024-04-07 18:35:00+00:00,2024-04-07 11:35:00-07:00,2024-04-07,11:35:00,POINT (-121.8749 39.6824),Butte
38.6569,-120.5397,2024-04-10,2132,Aqua,MODIS,14.1,D,72,2024-04-10 21:32:00+00:00,2024-04-10 14:32:00-07:00,2024-04-10,14:32:00,POINT (-120.5397 38.6569),El Dorado
39.7561,-121.9655,2024-04-10,2132,Aqua,MODIS,10.7,D,64,2024-04-10 21:32:00+00:00,2024-04-10 14:32:00-07:00,2024-04-10,14:32:00,POINT (-121.9655 39.7561),Butte
38.5978,-120.5079,2024-04-11,1801,Terra,MODIS,9.8,D,61,2024-04-11 18:01:00+00:00,2024-04-11 11:01:00-07:00,2024-04-11,11:01:00,POINT (-120.5079 38.5978),El Dorado
39.7608,-121.966,2024-04-11,2213,Aqua,MODIS,17.8,D,64,2024-04-11 22:13:00+00:00,2024-04-11 15:13:00-07:00,2024-04-11,15:13:00,POINT (-121.966 39.7608),Butte
39.4199,-121.639,2024-04-15,2140,Aqua,MODIS,15.1,D,75,2024-04-15 21:40:00+00:00,2024-04-15 14:40:00-07:00,2024-04-15,14:40:00,POINT (-121.639 39.4199),Butte
39.4181,-121.6505,2024-04-15,2140,Aqua,MODIS,6.5,D,70,2024-04-15 21:40:00+00:00,2024-04-15 14:40:00-07:00,2024-04-15,14:40:00,POINT (-121.6505 39.4181),Butte
41.0437,-122.1719,2024-04-15,2141,Aqua,MODIS,6.7,D,57,2024-04-15 21:41:00+00:00,2024-04-15 14:41:00-07:00,2024-04-15,14:41:00,POINT (-122.1719 41.0437),Shasta
39.3443,-121.6704,2024-04-16,1806,Terra,MODIS,14.0,D,75,2024-04-16 18:06:00+00:00,2024-04-16 11:06:00-07:00,2024-04-16,11:06:00,POINT (-121.6704 39.3443),Butte
39.3427,-121.6554,2024-04-16,1806,Terra,MODIS,9.0,D,58,2024-04-16 18:06:00+00:00,2024-04-16 11:06:00-07:00,2024-04-16,11:06:00,POINT (-121.6554 39.3427),Butte
39.3441,-121.6619,2024-04-16,1806,Terra,MODIS,19.6,D,79,2024-04-16 18:06:00+00:00,2024-04-16 11:06:00-07:00,2024-04-16,11:06:00,POINT (-121.6619 39.3441),Butte
39.4212,-121.6396,2024-04-18,2205,Aqua,MODIS,13.4,D,63,2024-04-18 22:05:00+00:00,2024-04-18 15:05:00-07:00,2024-04-18,15:05:00,POINT (-121.6396 39.4212),Butte
40.481,-122.1395,2024-04-19,1829,Terra,MODIS,3.8,D,64,2024-04-19 18:29:00+00:00,2024-04-19 11:29:00-07:00,2024-04-19,11:29:00,POINT (-122.1395 40.481),Shasta
39.3476,-121.7735,2024-04-19,2108,Aqua,MODIS,44.0,D,67,2024-04-19 21:08:00+00:00,2024-04-19 14:08:00-07:00,2024-04-19,14:08:00,POINT (-121.7735 39.3476),Butte
39.3407,-121.7753,2024-04-19,2108,Aqua,MODIS,35.9,D,52,2024-04-19 21:08:00+00:00,2024-04-19 14:08:00-07:00,2024-04-19,14:08:00,POINT (-121.7753 39.3407),Butte
39.3275,-121.7412,2024-04-20,2149,Aqua,MODIS,27.7,D,89,2024-04-20 21:49:00+00:00,2024-04-20 14:49:00-07:00,2024-04-20,14:49:00,POINT (-121.7412 39.3275),Butte
38.6435,-120.5164,2024-04-22,2133,Aqua,MODIS,11.2,D,61,2024-04-22 21:33:00+00:00,2024-04-22 14:33:00-07:00,2024-04-22,14:33:00,POINT (-120.5164 38.6435),El Dorado
39.4184,-121.6473,2024-04-24,1835,Terra,MODIS,9.0,D,71,2024-04-24 18:35:00+00:00,2024-04-24 11:35:00-07:00,2024-04-24,11:35:00,POINT (-121.6473 39.4184),Butte
39.4162,-121.6341,2024-04-24,1835,Terra,MODIS,7.2,D,67,2024-04-24 18:35:00+00:00,2024-04-24 11:35:00-07:00,2024-04-24,11:35:00,POINT (-121.6341 39.4162),Butte
39.4232,-121.6372,2024-05-01,1824,Terra,MODIS,22.9,D,85,2024-05-01 18:24:00+00:00,2024-05-01 11:24:00-07:00,2024-05-01,11:24:00,POINT (-121.6372 39.4232),Butte
39.878,-122.0311,2024-05-01,1824,Terra,MODIS,6.0,D,52,2024-05-01 18:24:00+00:00,2024-05-01 11:24:00-07:00,2024-05-01,11:24:00,POINT (-122.0311 39.878),Butte
39.523,-121.3076,2024-05-01,1824,Terra,MODIS,12.5,D,73,2024-05-01 18:24:00+00:00,2024-05-01 11:24:00-07:00,2024-05-01,11:24:00,POINT (-121.3076 39.523),Butte
39.5213,-121.2963,2024-05-01,1824,Terra,MODIS,36.2,D,89,2024-05-01 18:24:00+00:00,2024-05-01 11:24:00-07:00,2024-05-01,11:24:00,POINT (-121.2963 39.5213),Butte
39.4249,-121.6486,2024-05-01,1824,Terra,MODIS,7.0,D,69,2024-05-01 18:24:00+00:00,2024-05-01 11:24:00-07:00,2024-05-01,11:24:00,POINT (-121.6486 39.4249),Butte
39.4236,-121.6519,2024-05-01,2109,Aqua,MODIS,16.5,D,51,2024-05-01 21:09:00+00:00,2024-05-01 14:09:00-07:00,2024-05-01,14:09:00,POINT (-121.6519 39.4236),Butte
39.412,-121.6497,2024-05-06,2117,Aqua,MODIS,11.4,D,56,2024-05-06 21:17:00+00:00,2024-05-06 14:17:00-07:00,2024-05-06,14:17:00,POINT (-121.6497 39.412),Butte
39.6884,-121.7876,2024-05-09,1852,Terra,MODIS,17.2,D,57,2024-05-09 18:52:00+00:00,2024-05-09 11:52:00-07:00,2024-05-09,11:52:00,POINT (-121.7876 39.6884),Butte
39.4172,-121.6435,2024-05-09,2141,Aqua,MODIS,14.4,D,79,2024-05-09 21:41:00+00:00,2024-05-09 14:41:00-07:00,2024-05-09,14:41:00,POINT (-121.6435 39.4172),Butte
39.6912,-121.7896,2024-05-09,2141,Aqua,MODIS,6.3,D,52,2024-05-09 21:41:00+00:00,2024-05-09 14:41:00-07:00,2024-05-09,14:41:00,POINT (-121.7896 39.6912),Butte
39.8393,-121.9718,2024-05-13,1818,Terra,MODIS,10.6,D,74,2024-05-13 18:18:00+00:00,2024-05-13 11:18:00-07:00,2024-05-13,11:18:00,POINT (-121.9718 39.8393),Butte
38.7689,-120.4387,2024-05-14,2149,Aqua,MODIS,14.0,D,62,2024-05-14 21:49:00+00:00,2024-05-14 14:49:00-07:00,2024-05-14,14:49:00,POINT (-120.4387 38.7689),El Dorado
39.3714,-121.6994,2024-05-18,1823,Terra,MODIS,6.5,D,52,2024-05-18 18:23:00+00:00,2024-05-18 11:23:00-07:00,2024-05-18,11:23:00,POINT (-121.6994 39.3714),Butte
39.803,-122.0265,2024-05-18,2117,Aqua,MODIS,36.7,D,66,2024-05-18 21:17:00+00:00,2024-05-18 14:17:00-07:00,2024-05-18,14:17:00,POINT (-122.0265 39.803),Butte
40.9474,-120.5085,2024-05-31,2156,Aqua,MODIS,12.6,D,56,2024-05-31 21:56:00+00:00,2024-05-31 14:56:00-07:00,2024-05-31,14:56:00,POINT (-120.5085 40.9474),Lassen
40.5166,-122.4206,2024-06-12,2154,Aqua,MODIS,104.9,D,100,2024-06-12 21:54:00+00:00,2024-06-12 14:54:00-07:00,2024-06-12,14:54:00,POINT (-122.4206 40.5166),Shasta
40.5182,-122.4089,2024-06-12,2154,Aqua,MODIS,15.4,D,78,2024-06-12 21:54:00+00:00,2024-06-12 14:54:00-07:00,2024-06-12,14:54:00,POINT (-122.4089 40.5182),Shasta
40.5311,-122.407,2024-06-13,1752,Terra,MODIS,37.2,D,61,2024-06-13 17:52:00+00:00,2024-06-13 10:52:00-07:00,2024-06-13,10:52:00,POINT (-122.407 40.5311),Shasta
40.5071,-122.4245,2024-06-13,2057,Aqua,MODIS,100.7,D,57,2024-06-13 20:57:00+00:00,2024-06-13 13:57:00-07:00,2024-06-13,13:57:00,POINT (-122.4245 40.5071),Shasta
40.5228,-122.3863,2024-06-13,2057,Aqua,MODIS,101.4,D,63,2024-06-13 20:57:00+00:00,2024-06-13 13:57:00-07:00,2024-06-13,13:57:00,POINT (-122.3863 40.5228),Shasta
40.5096,-122.4337,2024-06-13,2057,Aqua,MODIS,84.5,D,52,2024-06-13 20:57:00+00:00,2024-06-13 13:57:00-07:00,2024-06-13,13:57:00,POINT (-122.4337 40.5096),Shasta
39.6399,-121.8261,2024-06-14,1832,Terra,MODIS,10.8,D,66,2024-06-14 18:32:00+00:00,2024-06-14 11:32:00-07:00,2024-06-14,11:32:00,POINT (-121.8261 39.6399),Butte
39.7205,-121.9312,2024-06-21,1820,Terra,MODIS,19.5,D,68,2024-06-21 18:20:00+00:00,2024-06-21 11:20:00-07:00,2024-06-21,11:20:00,POINT (-121.9312 39.7205),Butte
39.4245,-121.4818,2024-06-25,546,Terra,MODIS,11.3,N,73,2024-06-25 05:46:00+00:00,2024-06-24 22:46:00-07:00,2024-06-24,22:46:00,POINT (-121.4818 39.4245),Butte
39.4486,-121.509,2024-06-25,546,Terra,MODIS,9.4,N,66,2024-06-25 05:46:00+00:00,2024-06-24 22:46:00-07:00,2024-06-24,22:46:00,POINT (-121.509 39.4486),Butte
39.4424,-121.5183,2024-06-25,546,Terra,MODIS,31.7,N,100,2024-06-25 05:46:00+00:00,2024-06-24 22:46:00-07:00,2024-06-24,22:46:00,POINT (-121.5183 39.4424),Butte
39.444,-121.5018,2024-06-25,546,Terra,MODIS,35.4,N,100,2024-06-25 05:46:00+00:00,2024-06-24 22:46:00-07:00,2024-06-24,22:46:00,POINT (-121.5018 39.444),Butte
39.4334,-121.5001,2024-06-25,546,Terra,MODIS,104.2,N,100,2024-06-25 05:46:00+00:00,2024-06-24 22:46:00-07:00,2024-06-24,22:46:00,POINT (-121.5001 39.4334),Butte
39.4318,-121.5165,2024-06-25,546,Terra,MODIS,32.9,N,100,2024-06-25 05:46:00+00:00,2024-06-24 22:46:00-07:00,2024-06-24,22:46:00,POINT (-121.5165 39.4318),Butte
39.4229,-121.4983,2024-06-25,546,Terra,MODIS,84.7,N,100,2024-06-25 05:46:00+00:00,2024-06-24 22:46:00-07:00,2024-06-24,22:46:00,POINT (-121.4983 39.4229),Butte
38.6268,-120.7777,2024-07-02,2222,Aqua,MODIS,83.4,D,78,2024-07-02 22:22:00+00:00,2024-07-02 15:22:00-07:00,2024-07-02,15:22:00,POINT (-120.7777 38.6268),El Dorado
39.5283,-121.5074,2024-07-02,2223,Aqua,MODIS,623.5,D,100,2024-07-02 22:23:00+00:00,2024-07-02 15:23:00-07:00,2024-07-02,15:23:00,POINT (-121.5074 39.5283),Butte
39.5263,-121.5329,2024-07-02,2223,Aqua,MODIS,239.1,D,100,2024-07-02 22:23:00+00:00,2024-07-02 15:23:00-07:00,2024-07-02,15:23:00,POINT (-121.5329 39.5263),Butte
39.5297,-121.4903,2024-07-02,2223,Aqua,MODIS,160.0,D,70,2024-07-02 22:23:00+00:00,2024-07-02 15:23:00-07:00,2024-07-02,15:23:00,POINT (-121.4903 39.5297),Butte
39.5279,-121.5155,2024-07-02,2223,Aqua,MODIS,655.0,D,75,2024-07-02 22:23:00+00:00,2024-07-02 15:23:00-07:00,2024-07-02,15:23:00,POINT (-121.5155 39.5279),Butte
39.526,-121.5408,2024-07-02,2223,Aqua,MODIS,84.4,D,72,2024-07-02 22:23:00+00:00,2024-07-02 15:23:00-07:00,2024-07-02,15:23:00,POINT (-121.5408 39.526),Butte
39.5203,-121.5121,2024-07-03,436,Terra,MODIS,72.0,N,89,2024-07-03 04:36:00+00:00,2024-07-02 21:36:00-07:00,2024-07-02,21:36:00,POINT (-121.5121 39.5203),Butte
39.5517,-121.5239,2024-07-03,436,Terra,MODIS,218.9,N,100,2024-07-03 04:36:00+00:00,2024-07-02 21:36:00-07:00,2024-07-02,21:36:00,POINT (-121.5239 39.5517),Butte
39.5272,-121.5205,2024-07-03,436,Terra,MODIS,75.4,N,91,2024-07-03 04:36:00+00:00,2024-07-02 21:36:00-07:00,2024-07-02,21:36:00,POINT (-121.5205 39.5272),Butte
39.559,-121.5309,2024-07-03,436,Terra,MODIS,67.2,N,87,2024-07-03 04:36:00+00:00,2024-07-02 21:36:00-07:00,2024-07-02,21:36:00,POINT (-121.5309 39.559),Butte
39.5616,-121.5337,2024-07-03,614,Terra,MODIS,214.8,N,100,2024-07-03 06:14:00+00:00,2024-07-02 23:14:00-07:00,2024-07-02,23:14:00,POINT (-121.5337 39.5616),Butte
39.5451,-121.5302,2024-07-03,614,Terra,MODIS,58.4,N,82,2024-07-03 06:14:00+00:00,2024-07-02 23:14:00-07:00,2024-07-02,23:14:00,POINT (-121.5302 39.5451),Butte
39.5675,-121.5388,2024-07-03,614,Terra,MODIS,120.6,N,100,2024-07-03 06:14:00+00:00,2024-07-02 23:14:00-07:00,2024-07-02,23:14:00,POINT (-121.5388 39.5675),Butte
39.558,-121.5194,2024-07-03,1022,Aqua,MODIS,46.8,N,100,2024-07-03 10:22:00+00:00,2024-07-03 03:22:00-07:00,2024-07-03,03:22:00,POINT (-121.5194 39.558),Butte
39.5598,-121.5381,2024-07-03,1022,Aqua,MODIS,20.7,N,88,2024-07-03 10:22:00+00:00,2024-07-03 03:22:00-07:00,2024-07-03,03:22:00,POINT (-121.5381 39.5598),Butte
39.569,-121.5175,2024-07-03,1022,Aqua,MODIS,18.4,N,83,2024-07-03 10:22:00+00:00,2024-07-03 03:22:00-07:00,2024-07-03,03:22:00,POINT (-121.5175 39.569),Butte
39.5708,-121.5353,2024-07-03,1022,Aqua,MODIS,13.3,N,73,2024-07-03 10:22:00+00:00,2024-07-03 03:22:00-07:00,2024-07-03,03:22:00,POINT (-121.5353 39.5708),Butte
39.5568,-121.5344,2024-07-03,1812,Terra,MODIS,25.8,D,67,2024-07-03 18:12:00+00:00,2024-07-03 11:12:00-07:00,2024-07-03,11:12:00,POINT (-121.5344 39.5568),Butte
39.5642,-121.5205,2024-07-03,1812,Terra,MODIS,21.7,D,58,2024-07-03 18:12:00+00:00,2024-07-03 11:12:00-07:00,2024-07-03,11:12:00,POINT (-121.5205 39.5642),Butte
39.5658,-121.5321,2024-07-03,1812,Terra,MODIS,58.4,D,98,2024-07-03 18:12:00+00:00,2024-07-03 11:12:00-07:00,2024-07-03,11:12:00,POINT (-121.5321 39.5658),Butte
39.5673,-121.5441,2024-07-03,1812,Terra,MODIS,49.4,D,96,2024-07-03 18:12:00+00:00,2024-07-03 11:12:00-07:00,2024-07-03,11:12:00,POINT (-121.5441 39.5673),Butte
39.8329,-122.0122,2024-07-11,2156,Aqua,MODIS,17.1,D,67,2024-07-11 21:56:00+00:00,2024-07-11 14:56:00-07:00,2024-07-11,14:56:00,POINT (-122.0122 39.8329),Butte
39.5987,-121.7845,2024-07-15,2122,Aqua,MODIS,30.7,D,67,2024-07-15 21:22:00+00:00,2024-07-15 14:22:00-07:00,2024-07-15,14:22:00,POINT (-121.7845 39.5987),Butte
39.5941,-121.8062,2024-07-15,2122,Aqua,MODIS,198.5,D,99,2024-07-15 21:22:00+00:00,2024-07-15 14:22:00-07:00,2024-07-15,14:22:00,POINT (-121.8062 39.5941),Butte
39.5981,-121.8123,2024-07-15,2122,Aqua,MODIS,21.0,D,53,2024-07-15 21:22:00+00:00,2024-07-15 14:22:00-07:00,2024-07-15,14:22:00,POINT (-121.8123 39.5981),Butte
39.6312,-121.9126,2024-07-16,2203,Aqua,MODIS,12.0,D,51,2024-07-16 22:03:00+00:00,2024-07-16 15:03:00-07:00,2024-07-16,15:03:00,POINT (-121.9126 39.6312),Butte
39.733,-120.4748,2024-07-23,456,Terra,MODIS,34.4,N,100,2024-07-23 04:56:00+00:00,2024-07-22 21:56:00-07:00,2024-07-22,21:56:00,POINT (-120.4748 39.733),Plumas
39.7296,-120.492,2024-07-23,456,Terra,MODIS,366.1,N,100,2024-07-23 04:56:00+00:00,2024-07-22 21:56:00-07:00,2024-07-22,21:56:00,POINT (-120.492 39.7296),Plumas
39.7261,-120.51,2024-07-23,456,Terra,MODIS,341.9,N,100,2024-07-23 04:56:00+00:00,2024-07-22 21:56:00-07:00,2024-07-22,21:56:00,POINT (-120.51 39.7261),Plumas
39.7222,-120.5302,2024-07-23,456,Terra,MODIS,70.5,N,100,2024-07-23 04:56:00+00:00,2024-07-22 21:56:00-07:00,2024-07-22,21:56:00,POINT (-120.5302 39.7222),Plumas
39.7405,-120.4951,2024-07-23,456,Terra,MODIS,152.2,N,100,2024-07-23 04:56:00+00:00,2024-07-22 21:56:00-07:00,2024-07-22,21:56:00,POINT (-120.4951 39.7405),Plumas
39.7369,-120.514,2024-07-23,456,Terra,MODIS,118.7,N,100,2024-07-23 04:56:00+00:00,2024-07-22 21:56:00-07:00,2024-07-22,21:56:00,POINT (-120.514 39.7369),Plumas
39.733,-120.5338,2024-07-23,456,Terra,MODIS,35.4,N,100,2024-07-23 04:56:00+00:00,2024-07-22 21:56:00-07:00,2024-07-22,21:56:00,POINT (-120.5338 39.733),Plumas
39.7513,-120.4988,2024-07-23,456,Terra,MODIS,20.2,N,84,2024-07-23 04:56:00+00:00,2024-07-22 21:56:00-07:00,2024-07-22,21:56:00,POINT (-120.4988 39.7513),Plumas
39.7476,-120.5181,2024-07-23,456,Terra,MODIS,94.1,N,100,2024-07-23 04:56:00+00:00,2024-07-22 21:56:00-07:00,2024-07-22,21:56:00,POINT (-120.5181 39.7476),Plumas
39.7439,-120.537,2024-07-23,456,Terra,MODIS,29.7,N,97,2024-07-23 04:56:00+00:00,2024-07-22 21:56:00-07:00,2024-07-22,21:56:00,POINT (-120.537 39.7439),Plumas
39.7439,-120.4778,2024-07-23,456,Terra,MODIS,21.2,N,85,2024-07-23 04:56:00+00:00,2024-07-22 21:56:00-07:00,2024-07-22,21:56:00,POINT (-120.4778 39.7439),Plumas
39.7517,-120.5051,2024-07-23,456,Terra,MODIS,22.9,N,88,2024-07-23 04:56:00+00:00,2024-07-22 21:56:00-07:00,2024-07-22,21:56:00,POINT (-120.5051 39.7517),Plumas
39.7479,-120.5242,2024-07-23,456,Terra,MODIS,50.4,N,100,2024-07-23 04:56:00+00:00,2024-07-22 21:56:00-07:00,2024-07-22,21:56:00,POINT (-120.5242 39.7479),Plumas
39.7369,-120.5176,2024-07-23,1049,Aqua,MODIS,15.7,N,95,2024-07-23 10:49:00+00:00,2024-07-23 03:49:00-07:00,2024-07-23,03:49:00,POINT (-120.5176 39.7369),Plumas
39.7351,-120.5061,2024-07-23,1049,Aqua,MODIS,73.4,N,100,2024-07-23 10:49:00+00:00,2024-07-23 03:49:00-07:00,2024-07-23,03:49:00,POINT (-120.5061 39.7351),Plumas
